MNTN_CODE,MNTN_NM,MNTN_LOC,MNTN_HEIGHT,ROAD_EASY,ROAD_MID,ROAD_DIFF,ROAD_SUM,MNTN_RES,COS_SIM
421902401,함백산,"강원도 태백시, 영월군 상동읍, 정선군 고한읍",1573,17.970000000000002,0.0,0.0,17.970000000000002,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/E_M0663.jpg         </crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>● 숙식 및 기타정보&amp;lt;br /&amp;gt;&amp;#xD;
고한역 근처에 숙박 시설이 많다.&amp;lt;br /&amp;gt;&amp;#xD;
초원식당 ☎033-591-3366&amp;lt;br /&amp;gt;&amp;#xD;
강원관광펜션 ☎033-592-5912&amp;lt;br /&amp;gt;&amp;#xD;
고토일펜션 ☎033-592-8388&amp;lt;br /&amp;gt;&amp;#xD;
그랜드파크모텔 ☎03-591-7077&amp;lt;br /&amp;gt;&amp;#xD;
&amp;lt;br /&amp;gt;&amp;#xD;
● 이용문의&amp;lt;br /&amp;gt;&amp;#xD;
고한읍사무소 ☎033-560-2611</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>①적조암 입구 - 적조암 삼거리 - 제3쉼터 - 정상 - 만항재(총 3시간 40분)</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;#160;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423610</mntnattchimageseq><mntnid>20000663</mntnid><mntninfodscrt>&amp;amp;#160;</mntninfodscrt><mntninfodtlinfocont>산경표에서는 ‘크고 밝은 뫼’의 뜻으로 대박산(大朴山), 삼국유사에서는 묘범산(妙梵山)이라 불린 함백산(1572.9m)은 5대 적멸보궁인 정암사를 품고 있으며 지하에는 무진장의 석탄을 간직한 남한 제6위의 산이다. 함백산이 품고 있는 정암사는 1300여년 전 자장율사가 문수보살의 계시에 따라 갈반지(葛盤地)를 찾아 큰 구렁이를 찾은 후 그 자리에 적멸보궁과 수마노탑을 짓고 석가모니의 진신사리를 모셨다고 한다. 적멸보궁 옆 주목은 자장율사가 꽂아둔 지팡이가 살아난 것이라 해 ‘선장단’이라 부른다. &amp;lt;br /&amp;gt;
함백산 정상 부근은 주목이 군락을 이루며, 두문동재에서 만항재까지의 고원 지역에는 참나물, 누리대, 취나물 등 산나물이 많다. 특히 겨울산행을 하다보면 주목과 고사목에 핀 눈꽃이나 상고대가 추위조차 잊게 해 줄 만큼 아름답다. 함백산의 대표 등산로 중 하나인 만항재는 해발 1330미터로 남한에서 가장 높은 도로며 두문동재는 1268미터로 만항재와 버금가는 높이다.</mntninfodtlinfocont><mntninfohght>1573</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>고한읍사무소</mntninfomngmemnbdnm><mntninfopoflc>강원도 태백시, 영월군 상동읍, 정선군 고한읍</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>함백산</mntnnm><mntnsbttlinfo>주목과 설경이 아름다운 산</mntnsbttlinfo><pbtrninfodscrt>출발 : 고한 &amp;lt;br /&amp;gt;&amp;#xD;
고한에서 만항까지 버스 이용. 07:05, 10:20, 14:40, 19:00 총 4회 운행. &amp;lt;br /&amp;gt;&amp;#xD;
고한에서 정암사까지 버스 이용. 07:05, 10:20, 14:40, 19:00 총 4회 운행. &amp;lt;br /&amp;gt;&amp;#xD;
고한에서 두문동까지 버스 이용. 07:00 총 1회 운행</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.5897678246195885
418200701,곡달산,경기도 가평군 설악면,630,2.35,3.17,0.0,5.52,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>● 숙식 및 기타 정보&amp;lt;br /&amp;gt;&amp;#xD;
청평호수변에 식당과 숙박시설이 즐비하다.&amp;lt;br /&amp;gt;&amp;#xD;
솔고개에 솔고개생고기집(☎031-584-4408).&amp;lt;br /&amp;gt;&amp;#xD;
선촌콩나물국밥집(☎584-4208)은 한약재로 우려낸 육수로 콩나물을 끓여 맛이 시원하다. &amp;lt;br /&amp;gt;&amp;#xD;
산채비빔밥과 황태구이도 맛 볼 수 있다. 숙박은 유명산 자연휴양림이나 중미산 자연휴양림을 이용해도 된다.&amp;lt;br /&amp;gt;&amp;#xD;
&amp;lt;br /&amp;gt;&amp;#xD;
● 이용 문의&amp;lt;br /&amp;gt;&amp;#xD;
춘천국유림관리소 033-240-9910&amp;lt;br /&amp;gt;&amp;#xD;
설악면사무소 031-584-7301</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423915</mntnattchimageseq><mntnid>40000700</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>곡달산이 자리한 설악면은 경기도에서 오지다. &amp;amp;ucirc;평호수와 용문산 줄기가 감싸는 곳에 마을이 형성되어 교통이 불편하고 접근하기가 쉽지 않다. 경춘국도에서 &amp;amp;ucirc;평댐을 건너 이십리를 달리면 솔치재가 나온다. 이 고개에서 오르는 코스가 가장 무난하다. &amp;amp;otilde;&amp;amp;otilde;히 오른다 해도 정상까지 두 시간이면 충분하다.&amp;lt;br /&amp;gt;
산행에 들기 전에 물을 준비하는 것을 잊지 말아야 한다. 솔치재 휴게소나 서쪽의 도로를 따라가다가 작은 개울에서 물을 구할 수 있다. 곡달산 산행 중에는 샘이라고는 &amp;amp;atilde;을 수 없다. 한우재에서 오를 수도 있으나 정상까지 비탈을 오르는 단조로움이 있다.&amp;lt;br /&amp;gt;
정상에 오른 후 솔고개로 하산하거나 금강사로 하산할 수 있다. 금강사 쪽에서 오를 수도 있겠으나 골프장이 생긴 후로 다니는 사람이 드물다. 지금 한&amp;amp;acirc; 공사중인 동서고속도로가 준공되고 설악면 나들목이 생기면 이 산은 서울에서 30분도 안 걸리는 서울 근교의 산으로 각광받을 것으로 보인다. 힘들지 않게 봉우리를 오르내릴 수 있어 가족 산행이나 실버 산행지로 권할 만하다.</mntninfodtlinfocont><mntninfohght>630</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경기도 가평군 설악면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/T_M40000199.jpg     </mntninfotrnspinfoimageseq><mntnnm>곡달산</mntnnm><mntnsbttlinfo> </mntnsbttlinfo><pbtrninfodscrt>출발점: &amp;amp;ucirc;평&amp;lt;br /&amp;gt;&amp;#xD;
서울에서 춘&amp;amp;otilde;행 버스를 이용하거나 &amp;amp;ouml;도편으로 &amp;amp;ucirc;평까지, &amp;amp;ucirc;평에서 설악면까지 시내버스가 수시로 운행한다.</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.5897678246195885
482500201,경운산,경상남도 김해시,378,16.700000000000003,1.44,0.0,18.140000000000004,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;#160;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;#160;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;#160;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=</mntnattchimageseq><mntnid>40006605</mntnid><mntninfodscrt>&amp;amp;#160;</mntninfodscrt><mntninfodtlinfocont>경운산(慶雲山)은 남으로 주촌 고개에서 북으로 삼계로타리(14번 국도)까지 4.9Km로&amp;amp;nbsp;&amp;amp;nbsp;주촌면, 내외동, 삼계동을 포함한 전형적인 시내 근교 산으로 많은 시민들이 체육공원겸 당일 산행지로 애용하고 있는 산이다.&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;lt;br /&amp;gt;
산 정상은 해발 378m로 크게 높지 않으나 김해 시내와 주촌, 칠산, 장유면과 멀리&amp;amp;nbsp;부산시까지 한 눈에 발라볼 수 있어 전망이 확 트인 시원한 산이다.&amp;amp;nbsp; &amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;lt;br /&amp;gt;
동으로는 수인사, 경원사등 사찰과 유치원, 초.중학교가 있으며 서로는 선지사, 태안사&amp;amp;nbsp;등 많은 사찰과 자연 부락을 안고 있다.&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;lt;br /&amp;gt;
이 산은 2002년 국립지리원에서 발행한(1:50,000 지형도)에는 競雲山으로 표기되어있으며 ""신동국여지승람""에서는 운참산(雲站山)으로 불리었다.&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;amp;nbsp;&amp;lt;br /&amp;gt;
조선 전기까지 운참사(雲站寺)가 있었다는 기록이 있으나 지금은 사찰터를 찾지 못하고 있다.</mntninfodtlinfocont><mntninfohght>378</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>김해시</mntninfomngmemnbdnm><mntninfopoflc>경상남도 김해시</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>경운산</mntnnm><mntnsbttlinfo> </mntnsbttlinfo><pbtrninfodscrt>&amp;amp;#160;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.2948839123097942
418203801,청우산,"경기도 가평군 상면, 외서면",619,12.279999999999998,1.61,0.0,13.889999999999995,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;#160;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt> </crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson> </hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423877</mntnattchimageseq><mntnid>20000617</mntnid><mntninfodscrt> </mntninfodscrt><mntninfodtlinfocont>청우산(해발 619.3m)은 46번 경춘국도를 따라 가평 춘천 방면으로 진행하다가 청평 건문소에서 현리 포천방면 37번국도로 옮겨 오다보면 가평 사계절 썰매장을 막지나 광성교회수련원앞에광진교를 건너면서 산행이 시작된다. &amp;lt;br /&amp;gt;&amp;lt;br /&amp;gt;청우산은 명지산에서 시작하여 매봉, 대봉, 대금산이 가평을 동서로 가루는 산줄기의 끝 지점에 위치해 있다. 그리 높지 않은 산임에도 정상에 경치가 매우 아름답다 동쪽으로 경춘국도를 사이에 두고 호명산과 주발봉으로 이어지는 산맥이 옆으로 길게 누운 모습이 한눈에 들어온다.&amp;lt;br /&amp;gt;&amp;lt;br /&amp;gt;&amp;amp;#65517;소요 시간 : 정상까지 2시간&amp;lt;br /&amp;gt;&amp;amp;#65517;볼거리 : 아침고요수목원&amp;lt;br /&amp;gt;&amp;amp;#65517;최적 탐방 시기 :&amp;amp;nbsp;4월 /봄 잣나무숲을 끼고 청오사를 지나 능선마루에 오르면 봄이면 능선마다 진달래와 철쭉이 만발하고 참나무숲이 우거져 있다.&amp;lt;br /&amp;gt;&amp;amp;#65517;숲길 명소 : 정상에서 조망&amp;lt;br /&amp;gt;&amp;amp;#65517;문화재 : 경기 가평군 하면 대보리 산176-1번지 기념물 제28호 조종암(朝宗巖) &amp;lt;br /&amp;gt;이 바위는 조선(朝鮮) 숙종(肅宗) 10년(1684)에 가평군수(加平郡守) 이제두(李齊杜)와 허격(許格) 백해명(白海明) 등이 명(明)나라가 임진왜란(壬辰倭亂) 때 베푼 은혜와 청(淸)나라로부터 당한 굴욕을 잊지 말자는 뜻을 새긴 숭명배청사상(崇明排淸思想)의 기념물이다.&amp;lt;br /&amp;gt;&amp;amp;#65517;산이 험하지 않아 청우산만 오른다면 하루거리로 적당한 산행이 될수 있고 주변 산장국민관광지는 가족과 즐길수 있는 야영캠프장과 어린이 놀이터, 다목적운동시설 등이 있다.</mntninfodtlinfocont><mntninfohght>619</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경기도 가평군 상면, 외서면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>청우산</mntnnm><mntnsbttlinfo>산벚꽃 흐드러진 능선길에 내려앉은 봄</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;#160;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.4170288281141495
442303301,구르뫼산,,0,1.15,0.0,0.0,1.15,[],
488704001,대상골월경산,,0,44.77000000000001,0.03,0.0,44.80000000000001,[],
421900101,가덕산,"경기도 가평군 북면, 강원도 춘천시 서면",858,678.5800000000002,8.62,0.0,687.2,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423456</mntnattchimageseq><mntnid>20000001</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>경기 제 1봉인 화악산(1,468m)에서 동남쪽으로 뻗어 내린 능선상에 솟아 있는 가덕산은 몽덕산과 북배산의 능선 중간에 자리잡고 있다. 억새산이라고 할만큼 가을철에 억새가 볼만하다.&amp;lt;br /&amp;gt;
수백평의 억새밭인 가덕산 정상에 오르면 서북방향으로 화악산이 보이고, 남쪽으로는 목동평야와 북배산, 계관산 너머로 삼악산으로 이어지는 능선이 한눈에 들어 온다. 동쪽으로는 의암호와 춘천호, 그리고 호반의 도시, 춘천시가 보인다.&amp;lt;br /&amp;gt;
가덕산은 계관산, 북배산, 몽덕산과 더불어 네 개의 산을 연결하여 등산하는 유명한 종주코스이다. 이 능선에 구축된 등산길은 넓게 길이 잘 뚫려 있고 굴곡이 심하지 않아 겨울철 능선 종주산행지로 적격이다.</mntninfodtlinfocont><mntninfohght>858</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경기도 가평군 북면, 강원도 춘천시 서면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>가덕산</mntnnm><mntnsbttlinfo>수백평의 억새밭을 거느린 산</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.2948839123097942
301102401,노고산,"경기도 양주시,고양시",429,14.07,0.0,0.0,14.07,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>추사필적암각문,미수선생장리지소, 금바위저수지, 일영유원지</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=</mntnattchimageseq><mntnid>20001555</mntnid><mntninfodscrt>&amp;amp;nbsp;북한산에서 북쪽으로 자리잡은 노고산은 해발고는 높지 않지만 정상부까지 연속적으로 가파른 지형이다. 등반한 반대편은 고양시이고, 북한산, 도봉산, 사패산의 조망을 한순에 볼 수 있으며 조망이 굉장히 좋고, 수목이 울창하다.</mntninfodscrt><mntninfodtlinfocont>&amp;amp;nbsp;</mntninfodtlinfocont><mntninfohght>429</mntninfohght><mntninfomangrtlno>031-820-2114</mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>양주시</mntninfomngmemnbdnm><mntninfopoflc>경기도 양주시,고양시</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>노고산</mntnnm><mntnsbttlinfo>http://www.yangju.go.kr</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.2948839123097942
467800901,석호산,,0,1.71,0.0,0.0,1.71,[],
461303501,현천뒷산,,0,2.1700000000000004,0.0,0.0,2.1700000000000004,[],
302301104,신탄진정수장산림공원,,0,4.44,0.0,0.0,4.44,[],
468302401,비래산,,0,0.46,0.0,0.0,0.46,[],
287201401,소이작도큰산,,0,4.01,0.0,0.0,4.01,[],
487403301,화왕산,경상남도 창녕군 창녕읍 옥천리 일대,758,39.39000000000001,1.61,0.0,41.00000000000001,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/E_M0681.swf         </crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>● 숙식 및 기타정보&lt;BR&gt;관룡산의 들머리인 옥천리에는 숙박시설이 없고 화왕산의 들머리인 창녕읍내에는 여관이 많다. &lt;BR&gt;목화장여관(☎055-532-0566)&lt;BR&gt;신일장(☎055-532-1255)&lt;BR&gt;화왕산장(☎055-532-1069)&lt;BR&gt;비사벌여관(☎055-532-0609)&lt;BR&gt;&lt;BR&gt;● 이용문의&lt;BR&gt;옥천매표소 ☎055-530-2498</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>① 창녕읍-도성암-환장고개-정상-목마산성-창녕여고 (총 3시간)&lt;BR&gt;② 창녕읍-도성암-정상-환장고개-755.8봉-정자-매표소 (총 2시간 50분)</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/I_M0681.jpg         </hndfmsmtnmapimageseq><hndfmsmtnslctnrson>억새밭과 진달래 군락 등 경관이 아름다우며 화왕산성, 목마산성 등이 있고 군립공원인 점 등을 고려하여 선정, 해마다 정월대보름이 되면 정상 일대의 억새평전에서 달맞이 행사가 열림. 정상에 화산활동으로 생긴 분화구 못(용지)이 3개 있음. 송현동 고분군 및 석불좌상, 대웅전 등 4점의 보물이 있는 관룡사 등이 유명</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423719</mntnattchimageseq><mntnid>20000681</mntnid><mntninfodscrt>&amp;lt;봄 진달래 가을 억새 향연의산&amp;gt;&lt;BR&gt;창녕읍의 진산으로 관룡산과 더불어 화왕산 군립공원을 이룬다. 화왕산 하면 억새를 떠올릴 만큼 억새의 대명사이기도 하다. ６만여평의 대평원에 십리 억새밭. 억새의 크기가 사람 키 높이를 훨씬 넘는다. 이것을 한 바퀴 도는 데 한 시간 남짓 걸린다．&lt;BR&gt;&lt;BR&gt;가을에는 이곳에서 국내 최대의 야간축제가 벌어진다. 전국 각지에서 1만여명이 운집한 가운데 산신제와 의병추모제를 비롯, 통일기원 횃불행진을 펼쳐 일대 장관을 이룬다. 화왕산은 진달래 명산이기도 하다. 관룡산 정상으로 이어지는 6.5km 능선 등산로를 따라 진달래가 이어진다.</mntninfodscrt><mntninfodtlinfocont>경남 창녕에 자리한 화왕산은 험준한 산이다.&lt;BR&gt;&lt;BR&gt;특히 봄이면 진달래와 철쭉, 여름에는 녹음과 계곡물, 가을에는 억새, 겨울에는 설경이 유명하다. 봄철 진달래 경치와 가을철 억새가 유명한데, 봄철이면 진달래 군락지를 이루고 있는 화왕산성 주위의 비탈과 관룡산으로 이어지는 능선 일대는 마치 분홍물감을 쏟아부은 듯하다. 매년 4월 하순에서 5월 초순까지 그야말로 산 전체가 불타오르듯 만발한 진달래의 붉은 기운으로 뒤덮인다.&lt;BR&gt;&lt;BR&gt;화왕산 최대의 명물이라면 정상 주변의 넓고 평평한 억새밭인 '십리억새밭'이다.그 십리 억새밭이 평지에서 급경사 벽으로 뚝 떨어지는 경계선인 능선을 따라 화왕산 성벽이 쌓여 있으며, 그 바깥 경사면 거의 모두가 진달래밭을 이루고 있다. 매년 10월이면 이곳에서 화왕산 억새제가 개최된다. 화왕산은 선사시대 화산으로 추정되며, 3개의 못(龍池)가 있으며, 창녕조(曺)씨가 득성하였다는 득성비가 화왕산성(사적제64호)가 있다. 또 서쪽 능선으로는 사적 65호인 목마산성이 보인다. 능선의 동쪽 5km 거리에 관룡사가 있다.</mntninfodtlinfocont><mntninfohght>758</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/M0681.zip           </mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상남도 창녕군 창녕읍 옥천리 일대</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/T_M0681.swf         </mntninfotrnspinfoimageseq><mntnnm>화왕산</mntnnm><mntnsbttlinfo>봄에는 철쭉 화원, 가을에는 억새꽃밭</mntnsbttlinfo><pbtrninfodscrt>기점은 창녕이다.&lt;BR&gt;F91- 창녕읍→옥천리 : 하루 6회 운행</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.7518094115561125
287101801,덕정산,,0,9.34,0.0,0.0,9.34,[],
