MNTN_CODE,MNTN_NM,MNTN_LOC,MNTN_HEIGHT,ROAD_EASY,ROAD_MID,ROAD_DIFF,ROAD_SUM,MNTN_RES
451305004,은파호수공원,,0,20.110000000000007,0,0,20.110000000000007,[]
491108304,이계오름,,0,0.24,0,0,0.24,[]
262900804,이기대도시자연공원,,0,26.36,0.18,0,26.54,[]
422303804,이끼폭포,,0,3.64,0,0,3.64,[]
491101901,이달봉,,0,1.49,0,0,1.49,[]
491101603,이달이촛대봉,,0,1.4400000000000002,0,0,1.4400000000000002,[]
422101604,이목리,,0,1.94,0,0,1.94,[]
411300304,이배재고개,,0,6.6,0,0,6.6,[]
491108404,이승악,,0,2.47,0,0,2.47,[]
441507301,이인133봉,,0,2.55,0,0,2.55,[]
263200203,인재개발원화명수목원,,0,6.09,0,0,6.09,[]
491108504,인정오름,,0,0.29,0,0,0.29,[]
451102704,인후공원,,0,7.879999999999999,0.1,0,7.979999999999999,[]
431304804,임경업장군묘소,,0,1.94,0,0,1.94,[]
422300504,임원해맞이공원,,0,3.24,0.18,0,3.4200000000000004,[]
457202901,입봉,,0,6.29,0,0,6.29,[]
441507404,입석리,,0,1.71,0,0,1.71,[]
491302901,자배봉,,0,1.6,0,0,1.6,[]
491108604,작은걸쇠,,0,0.26,0,0,0.26,[]
491101704,작은월랑봉,,0,1.03,0,0,1.03,[]
488807401,잠두봉,,0,6.81,0,0,6.81,[]
431104904,잠방골,,0,2.57,0,0,2.57,[]
427704904,잣밭구뎅이,,0,3.7,0,0,3.7,[]
427504401,잣봉,,0,7.31,0,0,7.31,[]
451102001,장군봉,경상북도 봉화군 소천면,1039,14.34,0,0,14.34,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424315</mntnattchimageseq><mntnid>20001161</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>경상북도 봉화군에 위치하고 있으며 인근 일월산과 마주하고 있다. 풍수지리설에 의하면 장군대작(將軍大爵)의 모기(墓基)가 있다고 하여 장군봉(將軍峰)이란 이름이 명명되어 전하여 오고 있고 동서남북으로 임산도로가 개설되어 있어 접근이 용이하다. &amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
장군봉은 그 이름처럼 일월산을 지켜주는 남성산이다. 토산인 일월산이 여성산이라 그 산과 나란히 하면서 일월산을 주켜주기 위해 태동했다는 일설이 전한다. 또 봄철 두릅, 산나물 등이 많아 채취하는 사람들의 발길이 끊이지 않고 있다. 그래도 봉화에서도 가장 험악한 산악지대로 알려진 곳에 있고 찾는 이가 드물어 아직까지는 호젓한 산행을 할 수 있는 곳이다. 그러나 임도가 정상부까지 나있어 산행시간이 많이 걸리지 않는다.&amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
북쪽으로는 태백산(1,560.6m)과 청옥산(1,276.5m)을 두고 있고, 남쪽으로는 일월산(1,218m)을, 동쪽으로는 통고산(1,066.5m)을 끼고 있다. 또 서남쪽으로는 도립공원인 청량산(970.4m)을 가까이 하고 있다. 장군봉을 둘러싸고 있는 산들은 모두 사람이 많이 찾는 곳이다. 어쩌면 장군봉은 그들의 위세에 밀려 알려지지 않은 산인지도 모른다.</mntninfodtlinfocont><mntninfohght>1039</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상북도 봉화군 소천면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>장군봉</mntnnm><mntnsbttlinfo> </mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
451304401,장군봉,경상북도 봉화군 소천면,1039,22.400000000000006,0,0,22.400000000000006,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424315</mntnattchimageseq><mntnid>20001161</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>경상북도 봉화군에 위치하고 있으며 인근 일월산과 마주하고 있다. 풍수지리설에 의하면 장군대작(將軍大爵)의 모기(墓基)가 있다고 하여 장군봉(將軍峰)이란 이름이 명명되어 전하여 오고 있고 동서남북으로 임산도로가 개설되어 있어 접근이 용이하다. &amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
장군봉은 그 이름처럼 일월산을 지켜주는 남성산이다. 토산인 일월산이 여성산이라 그 산과 나란히 하면서 일월산을 주켜주기 위해 태동했다는 일설이 전한다. 또 봄철 두릅, 산나물 등이 많아 채취하는 사람들의 발길이 끊이지 않고 있다. 그래도 봉화에서도 가장 험악한 산악지대로 알려진 곳에 있고 찾는 이가 드물어 아직까지는 호젓한 산행을 할 수 있는 곳이다. 그러나 임도가 정상부까지 나있어 산행시간이 많이 걸리지 않는다.&amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
북쪽으로는 태백산(1,560.6m)과 청옥산(1,276.5m)을 두고 있고, 남쪽으로는 일월산(1,218m)을, 동쪽으로는 통고산(1,066.5m)을 끼고 있다. 또 서남쪽으로는 도립공원인 청량산(970.4m)을 가까이 하고 있다. 장군봉을 둘러싸고 있는 산들은 모두 사람이 많이 찾는 곳이다. 어쩌면 장군봉은 그들의 위세에 밀려 알려지지 않은 산인지도 모른다.</mntninfodtlinfocont><mntninfohght>1039</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상북도 봉화군 소천면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>장군봉</mntnnm><mntnsbttlinfo> </mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
457104501,장군봉,경상북도 봉화군 소천면,1039,7.09,0,0,7.09,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424315</mntnattchimageseq><mntnid>20001161</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>경상북도 봉화군에 위치하고 있으며 인근 일월산과 마주하고 있다. 풍수지리설에 의하면 장군대작(將軍大爵)의 모기(墓基)가 있다고 하여 장군봉(將軍峰)이란 이름이 명명되어 전하여 오고 있고 동서남북으로 임산도로가 개설되어 있어 접근이 용이하다. &amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
장군봉은 그 이름처럼 일월산을 지켜주는 남성산이다. 토산인 일월산이 여성산이라 그 산과 나란히 하면서 일월산을 주켜주기 위해 태동했다는 일설이 전한다. 또 봄철 두릅, 산나물 등이 많아 채취하는 사람들의 발길이 끊이지 않고 있다. 그래도 봉화에서도 가장 험악한 산악지대로 알려진 곳에 있고 찾는 이가 드물어 아직까지는 호젓한 산행을 할 수 있는 곳이다. 그러나 임도가 정상부까지 나있어 산행시간이 많이 걸리지 않는다.&amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
북쪽으로는 태백산(1,560.6m)과 청옥산(1,276.5m)을 두고 있고, 남쪽으로는 일월산(1,218m)을, 동쪽으로는 통고산(1,066.5m)을 끼고 있다. 또 서남쪽으로는 도립공원인 청량산(970.4m)을 가까이 하고 있다. 장군봉을 둘러싸고 있는 산들은 모두 사람이 많이 찾는 곳이다. 어쩌면 장군봉은 그들의 위세에 밀려 알려지지 않은 산인지도 모른다.</mntninfodtlinfocont><mntninfohght>1039</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상북도 봉화군 소천면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>장군봉</mntnnm><mntnsbttlinfo> </mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
479204601,장군봉,경상북도 봉화군 소천면,1039,18.689999999999998,0,0,18.689999999999998,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424315</mntnattchimageseq><mntnid>20001161</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>경상북도 봉화군에 위치하고 있으며 인근 일월산과 마주하고 있다. 풍수지리설에 의하면 장군대작(將軍大爵)의 모기(墓基)가 있다고 하여 장군봉(將軍峰)이란 이름이 명명되어 전하여 오고 있고 동서남북으로 임산도로가 개설되어 있어 접근이 용이하다. &amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
장군봉은 그 이름처럼 일월산을 지켜주는 남성산이다. 토산인 일월산이 여성산이라 그 산과 나란히 하면서 일월산을 주켜주기 위해 태동했다는 일설이 전한다. 또 봄철 두릅, 산나물 등이 많아 채취하는 사람들의 발길이 끊이지 않고 있다. 그래도 봉화에서도 가장 험악한 산악지대로 알려진 곳에 있고 찾는 이가 드물어 아직까지는 호젓한 산행을 할 수 있는 곳이다. 그러나 임도가 정상부까지 나있어 산행시간이 많이 걸리지 않는다.&amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
북쪽으로는 태백산(1,560.6m)과 청옥산(1,276.5m)을 두고 있고, 남쪽으로는 일월산(1,218m)을, 동쪽으로는 통고산(1,066.5m)을 끼고 있다. 또 서남쪽으로는 도립공원인 청량산(970.4m)을 가까이 하고 있다. 장군봉을 둘러싸고 있는 산들은 모두 사람이 많이 찾는 곳이다. 어쩌면 장군봉은 그들의 위세에 밀려 알려지지 않은 산인지도 모른다.</mntninfodtlinfocont><mntninfohght>1039</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상북도 봉화군 소천면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>장군봉</mntnnm><mntnsbttlinfo> </mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
488805201,장군봉,경상북도 봉화군 소천면,1039,15.02,0,0,15.02,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424315</mntnattchimageseq><mntnid>20001161</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>경상북도 봉화군에 위치하고 있으며 인근 일월산과 마주하고 있다. 풍수지리설에 의하면 장군대작(將軍大爵)의 모기(墓基)가 있다고 하여 장군봉(將軍峰)이란 이름이 명명되어 전하여 오고 있고 동서남북으로 임산도로가 개설되어 있어 접근이 용이하다. &amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
장군봉은 그 이름처럼 일월산을 지켜주는 남성산이다. 토산인 일월산이 여성산이라 그 산과 나란히 하면서 일월산을 주켜주기 위해 태동했다는 일설이 전한다. 또 봄철 두릅, 산나물 등이 많아 채취하는 사람들의 발길이 끊이지 않고 있다. 그래도 봉화에서도 가장 험악한 산악지대로 알려진 곳에 있고 찾는 이가 드물어 아직까지는 호젓한 산행을 할 수 있는 곳이다. 그러나 임도가 정상부까지 나있어 산행시간이 많이 걸리지 않는다.&amp;lt;br /&amp;gt;
&amp;lt;br /&amp;gt;
북쪽으로는 태백산(1,560.6m)과 청옥산(1,276.5m)을 두고 있고, 남쪽으로는 일월산(1,218m)을, 동쪽으로는 통고산(1,066.5m)을 끼고 있다. 또 서남쪽으로는 도립공원인 청량산(970.4m)을 가까이 하고 있다. 장군봉을 둘러싸고 있는 산들은 모두 사람이 많이 찾는 곳이다. 어쩌면 장군봉은 그들의 위세에 밀려 알려지지 않은 산인지도 모른다.</mntninfodtlinfocont><mntninfohght>1039</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상북도 봉화군 소천면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>장군봉</mntnnm><mntnsbttlinfo> </mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
468403501,장근봉,,0,3.02,0,0,3.02,[]
302301204,장동고개,,0,2.16,0,0,2.16,[]
472804701,장성봉,경상북도 문경시 가은읍,915,1.33,0,0,1.33,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;#160;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;#160;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424330</mntnattchimageseq><mntnid>20000542</mntnid><mntninfodscrt>&amp;amp;#160;</mntninfodscrt><mntninfodtlinfocont>경북 문경시 가은읍 서쪽에 위치한 장성봉은 예전에는 수정을 캐던 수정광산으로 알려지기도 했지만 그마져도 그 분야에 상관이 있는 사람들이나 알 수 있었을 만큼 알려지지 않은 산이다. 산을 찾는 사람들이 많아지다 보니 요즘은 이름이 덜 알려진 산들이 자꾸만 개발이 되고 장성봉 역시 그런 산들 중 하나이다.&amp;lt;br /&amp;gt;&amp;lt;br /&amp;gt;장성봉(915m)은 경북 문경시 가은읍 서쪽에서 백두대간의 허리를 떠받치고 있는 숨은 명산이다. 1/5,000지도에는 높이가 907.8m로 표시되어 있고 산이름이 그렇듯 마치 거대한 만리장성의 일부를 보는 듯한 장성봉은 북쪽으로부터 남진하는 백두대간이 희양산(999m)에서 서쪽으로 꺾였다가 악희봉(843m)을 솟구친 후, 다시 직각으로 꺾여 남족의 대야산(931m)으로 치닫다가 악희봉과 대야산 중간쯤에 이르러 우뚝 솟아 있다. &amp;lt;br /&amp;gt;&amp;lt;br /&amp;gt;이 때문에 장성봉을 중심으로 12시 방향인 북쪽 악희봉에서 시계바는 방향으로 구왕봉(898m), 희양산(999m), 애기암봉(731m), 둔덕산(970m), 대야산(930.7m), 군자산(910m) 등이 원을 그린 듯 에워싸고 있어 제법 심산유곡에 들어선 것처럼 느껴지는 산이다. 또, 북쪽의 깊고 긴 계곡이 봉암사 계곡인 봉암용곡임을 아는 사람은 많지 않다. 아뭏튼 장성봉은 경북 문경시와 충북 괴산군 경계를 이루는 백두대간 일원의 주말산행코스로 이용되는 여러 산들 중에서 아직까지는 가장 조용하고 오염이 안된 산으로 남아있는 것이 자랑거리이다. &amp;lt;br /&amp;gt;&amp;lt;br /&amp;gt;등산로가 확실하지 않고, 산 속에 들어서면 이따금 사람을 보고도 놀라는 기색없이 발길을 옮기는 노루와 토끼, 그리고 희귀식물인 솜다리(에델바이스)가 눈에 보이는 것만으로도 장성봉이 얼마나 오염이 안된 산인가를 입증하고 있다.</mntninfodtlinfocont><mntninfohght>915</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상북도 문경시 가은읍</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>장성봉</mntnnm><mntnsbttlinfo>수정광산의 흔적을 찾아서</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;#160;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
441507601,장수봉,,0,2.3,0,0,2.3,[]
291102101,장원봉,,0,7.38,0,0,7.38,[]
431505104,장재덕,,0,2.65,0,0,2.65,[]
427207104,장전평,,0,12.990000000000002,0,0,12.990000000000002,[]
441802401,장태봉,,0,8.959999999999999,0,0,8.959999999999999,[]
427605401,재래봉,강원도 평창군,619,4.33,0,0,4.33,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;#160;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;#160;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;#160;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=</mntnattchimageseq><mntnid>20001582</mntnid><mntninfodscrt>강원 평창에 자리한 재래봉(619.4m)은 백두대간상의 오대산 비로봉(1,421.9m)을 근간으로 하여 백덕산(1,350.1m)에 이르러 평창의 진산인 수정산(물푸른산, 989.5m)을 솟구치고는 조용히 평창읍 하2리, 조둔리, 유동리, 약수리로 발을 뻗은 지맥에 있는 산이다. 또한 재래봉은 해발은 낮으나 평창강의 흐름, 산들의 배치와 시가지의 집들이 설계도면을 들여다보는 듯 조망이 매우 뛰어나다. 터미널 앞 종부교에서 평창강의 흐름을 따라 서쪽의 재래봉을 바라보며 42번 국도 아스팔트 위를 걷는다. 오른편은 들판이고 왼편으로는 코발트색의 평창강이다. 그리고는 이내 평창교 앞 사거리다. 오른쪽 도로는 평창시내를 우회하여 방림으로 가고 좌측도로는 다리를 건너 종부리로 간다. 산은그대로 직진한다. 인적이 드문 도로를 걷다가 평창강이 도로와 함께 동그라미를 그리며 휘어드는 어간에 '하 2리'라 쓴 교통푯말이 있다. 여기서 지금가지 서쪽으로 가던 42번 국도를 버리고 오른쪽 북으로 하2리 마을길로 들어선다. 평창버스터미널을 기점으로 평창읍 하2리 마을회관을 찾아 어딩이골로 들어서 계속 주계곡을 따르면 서산재다. 서산재부터는 길이 좋다. 서산재에서 남쪽의 588.8봉을 오르다 사면으로 돌아 다시 주릉을 타면 삼각점이 있고 아주 조망이 뛰어난 재래봉 정상이다. 하산길은 둥지마을(조둔리)을 보며 무조건 남서쪽 능선만 고집하여 잔솔밭을 빠져 하산하면 조둔리 마을 도로다.</mntninfodscrt><mntninfodtlinfocont>&amp;amp;#160;</mntninfodtlinfocont><mntninfohght>619</mntninfohght><mntninfomangrtlno>033-330-2399</mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>평창군</mntninfomngmemnbdnm><mntninfopoflc>강원도 평창군</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>재래봉</mntnnm><mntnsbttlinfo>http://yes-pc.net</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;#160;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
301105301,쟁기봉,,0,16.75,0,0,16.75,[]
481100304,저도비치로드,,0,7.56,0,0,7.56,[]
438000103,저수령둘레길,,0,20.55,0,0,20.55,[]
491100404,저지오름,,0,2.79,0,0,2.79,[]
467702301,적대봉,전남 고흥군 금산면,587,16.540000000000003,0,0,16.540000000000003,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/E_M0909.jpg         </crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>● 숙식 및 기타정보&lt;BR&gt;거금도에 숙박시설이 있다. &lt;BR&gt;그랜드장 ☎061-843-6644&lt;BR&gt;등대장 ☎061-842-7474&lt;BR&gt;금산관광농원 ☎061-842-0204&lt;BR&gt;동원횟집 ☎061-843-6800&lt;BR&gt;&lt;BR&gt;● 이용문의&lt;BR&gt;금산면사무소 ☎061-830-5605</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>①파상재 - 소원탑 - 마당목치 - 정상 - 금산정사(총 2시간 20분)</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423612</mntnattchimageseq><mntnid>20000909</mntnid><mntninfodscrt>&amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>고흥군 금산면 거금도에 솟아있는 적대봉은 마치 바다에 떠 있는 고래등 같은 모습을 하고 있다. 녹동에서 여객선으로 20여분 정도 걸리는 거리로, 뭍과 그리 멀리 떨어지지 않은 거금도는 섬 자체가 하나의 면을 이룰 정도로 커다란 섬이면서도 멀리서 바라보면 둥그스름한 하나의 산처럼 보이기도 하다.&lt;BR&gt;섬 안에 큰 금맥이 뻗어 있어 거금도라 불린다는 이 섬의 한가운데 솟아 있는 적대봉은 북쪽으로 천등산, 마복산이 서쪽으로 장흥 천관산과 마주보고 있다. 섬 산이면서도 고흥군에서는 팔영산 다음으로 높아 펑퍼짐한 산세와 달리 전망이 매우 뛰어나다. 이러한 지형적 특성 때문에 조선시대에 축조된 둘레 34미터, 지름 7미터의 큰 봉수대가 정상에 있다. &lt;BR&gt;정상에 서면 서쪽으로 완도, 남쪽으로 거문도, 동쪽으로 여수 일원의 바다와 섬들이 한눈에 들어올 뿐만 아니라 날씨가 좋으면 멀리 제주도가 바라보일 정도로 전망이 좋다.&lt;BR&gt;산행은 적대봉 서쪽 능선을 가로질러 거금도 남북을 잇는 임도의 북단에 위치한 성치마을에서 시작, 파상재를 거쳐 정상에 올라 파상재로 내려선 다음 송광암을 거쳐 면소재지로 내려서는 코스가 가장 즐겨 찾는 코스다.&lt;BR&gt;산기슭에는 조선시대에 목장성이 있었던 것으로 알려져 있다. 거금도는 이웃한 소록도, 절제도, 시산도, 나로도와 함께 도양 목장에 속한 속장의 하나였으며 이 산을 중심으로 성을 쌓아 말 116마리를 키웠던 세납 목장이 있었다. 거금도 남북을 가로질러 석정리와 어전리를 잇는 임도 곳곳에는 아직도 목장성 흔적이 남아 있다.</mntninfodtlinfocont><mntninfohght>587</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>금산면사무소</mntninfomngmemnbdnm><mntninfopoflc>전남 고흥군 금산면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>적대봉</mntnnm><mntnsbttlinfo>봉수대 원형 보존된 남해 조망 산</mntnsbttlinfo><pbtrninfodscrt>출발 : 녹동 &lt;BR&gt;녹동에서 거금도 금진과 신평까지 가는 배가 운행한다.</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
421500203,전후치,,0,11.61,0,0,11.61,[]
491108704,절물오름,,0,1.18,0,0,1.18,[]
468902304,정도리구계등,,0,3.98,0,0,3.98,[]
